Locality,Population,Population density,Accommodation,Agricultural/Plant production,"Art, music, hobbies",Cars,Civic/Amenity,"Clothing, shoes, accessories",Commercial,Common Landuse Key Values - Developed land,Common Landuse Key Values - Rural and agricultural land,"Discount store, charity","Do-it-yourself, household, building materials, gardening",Education,Electronics,"Entertainment, Arts & Culture",Financial,"Food, beverages",Furniture and interior,"General store, department store, mall",Health and beauty,Healthcare,Leisure,Manmade,Military,Office,Other Amenities,Other Buildings,Other Landuse Key Values,"Outdoors and sport, vehicles",Public transport,Religious,Sport,"Stationery, gifts, books, newspapers",Sustenance,Tourism,Transportation
"SAMAR, SAN JOSE DE BUAN",6814,24.14972027,21,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0
"SAMAR, SAN SEBASTIAN",7365,463.0501298,22,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,1,0,0,0,0
"SAMAR, SANTA MARGARITA",23488,178.9686985,51,0,0,0,5,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,0,0,0,0,0,2
"SAMAR, SANTA RITA",34959,139.0353682,68,0,0,0,7,0,1,3,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,20,5,0,0,1,0,0,0,0,3
"SAMAR, SANTO NINO",12777,412.1983344,33,0,0,0,2,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,12,2,0,0,0,0,0,0,0,1
"SAMAR, TAGAPUL-AN",8067,273.479125,24,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0
"SAMAR, TALALORA",7535,282.5336437,23,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"SAMAR, TARANGNAN",22767,253.1825807,50,0,0,0,4,0,0,3,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,25,3,0,0,1,0,0,0,0,2
"SAMAR, VILLAREAL",25135,192.2172069,53,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,4,4,0,0,1,0,0,0,0,2
"SAMAR, ZUMARRAGA",16743,455.5993866,40,0,0,0,3,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,0,0,0,0,0,1
"SARANGANI, ALABEL",71872,149.1182001,114,0,0,0,15,0,1,3,0,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,7,8,0,0,0,0,0,0,1,7
"SARANGANI, GLAN",102676,141.4097125,147,0,0,0,22,1,1,1,2,1,2,12,1,0,0,6,0,0,0,5,13,4,0,0,0,41,11,0,0,2,1,0,1,1,10
"SARANGANI, KIAMBA",53040,143.3370418,91,0,0,0,11,0,1,5,1,0,1,6,0,0,0,3,0,0,0,3,6,2,0,0,0,23,7,0,0,1,2,0,0,1,5
"SARANGANI, MAASIM",49274,119.607551,87,0,0,0,10,0,0,3,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,14,6,0,0,1,1,0,1,1,4
"SARANGANI, MAITUM",37054,123.826781,71,0,0,0,7,0,0,3,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,14,5,0,0,0,1,0,1,1,3
"SARANGANI, MALAPATAN",65605,128.6202569,106,0,0,0,14,0,1,3,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,17,8,0,0,1,0,0,0,1,6
"SARANGANI, MALUNGON",95993,207.9236986,140,0,0,0,20,1,0,1,1,1,2,11,1,0,0,6,0,0,0,5,12,4,0,0,0,6,10,0,0,1,0,0,0,0,9
"SIQUIJOR, ENRIQUE VILLANUEVA",5878,207.1062548,19,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,2,0
"SIQUIJOR, LARENA",12550,258.3810026,32,0,0,0,2,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,8,2,0,0,1,0,0,0,2,1
"SIQUIJOR, LAZI",19440,321.4285694,44,0,0,0,4,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,0,0,0,0,2,1
"SIQUIJOR, MARIA",12974,220.91011,33,0,0,0,2,0,0,8,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,20,2,0,0,1,0,0,0,1,1
"SIQUIJOR, SAN JUAN",13180,326.5270447,34,0,0,0,2,0,0,2,3,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,30,2,0,0,1,0,0,1,1,1
"SIQUIJOR, SIQUIJOR",23673,278.3954071,51,0,0,0,5,0,0,4,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,0,0,0,1,2
"SORSOGON, BARCELONA",19428,329.4977138,44,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,17,3,0,0,0,0,0,0,0,1
"SORSOGON, BULAN",91730,488.2650217,135,0,0,0,19,1,2,6,1,1,2,10,1,0,1,6,0,1,0,5,12,4,0,0,0,72,10,0,0,4,1,0,3,1,9
"SORSOGON, BULUSAN",21374,228.8339503,48,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,19,3,0,0,1,0,0,0,0,1
"SORSOGON, CASIGURAN",30165,344.4517196,61,0,0,0,6,0,0,1,1,0,0,3,0,0,0,2,0,0,0,1,3,1,0,0,0,15,4,0,0,1,0,0,0,0,2
"SORSOGON, CASTILLA",49407,249.7478286,87,0,0,0,10,0,0,2,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,35,6,0,0,1,0,0,0,0,4
"SORSOGON, DONSOL",43996,286.8167811,80,0,0,0,9,0,0,3,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,34,6,0,0,0,0,0,0,0,4
"SORSOGON, GUBAT",55501,582.0678773,94,0,0,0,11,0,1,4,0,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,22,7,0,0,1,1,0,1,1,5
"SORSOGON, IROSIN",49968,382.6756737,88,0,0,0,10,0,0,3,0,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,36,6,0,0,2,1,0,1,0,4
"SORSOGON, JUBAN",28989,226.1801394,59,0,0,0,6,0,0,2,2,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,11,4,0,0,1,0,0,0,0,2
"SORSOGON, MAGALLANES",34418,291.8066165,67,0,0,0,7,0,0,2,0,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,9,5,0,0,1,0,0,0,0,3
"SORSOGON, MATNOG",34517,235.369009,67,0,0,0,7,0,0,3,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,6,5,0,0,1,0,0,0,0,3
"SORSOGON, PILAR",63539,322.2861648,104,0,0,0,13,0,0,2,2,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,20,7,0,0,1,0,0,0,0,6
"SORSOGON, PRIETO DIAZ",19762,427.9447022,45,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,0,0,0,0,0,1
"SORSOGON, SANTA MAGDALENA",15425,282.0205376,38,0,0,0,3,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,6,3,0,0,0,0,0,0,0,1
"SORSOGON, SORSOGON CITY",151454,503.6703407,194,0,0,0,33,1,3,22,1,1,3,18,1,1,2,10,1,3,0,9,20,7,0,0,1,78,14,1,0,4,3,1,6,5,17
"SOUTH COTABATO, BANGA",73355,341.2433851,115,0,0,0,15,0,1,6,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,8,8,0,0,1,1,0,0,0,7
"SOUTH COTABATO, GENERAL SANTOS CITY",529542,1110.391575,477,0,1,0,126,6,130,52,7,6,12,76,6,2,57,43,3,31,2,36,80,22,0,14,3,1770,36,8,0,25,22,3,43,39,79
"SOUTH COTABATO, KORONADAL CITY",149622,581.5739585,192,0,0,0,33,1,3,23,3,1,3,18,1,1,2,10,1,3,0,8,20,6,0,0,0,248,14,1,0,4,3,1,8,4,16
"SOUTH COTABATO, LAKE SEBU",60401,60.91093563,100,0,0,0,12,0,1,4,2,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,31,7,0,0,1,1,0,1,1,5
"SOUTH COTABATO, NORALA",44070,290.1459161,80,0,0,0,9,0,0,4,3,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,48,6,0,0,0,0,0,0,0,4
"SOUTH COTABATO, POLOMOLOK",131436,455.8933366,175,0,0,0,28,1,4,8,3,1,2,16,1,0,7,8,1,3,0,7,17,6,0,0,0,243,13,1,0,4,2,1,5,5,14
"SOUTH COTABATO, SANTO NINO",38400,533.113713,72,0,0,0,8,0,1,2,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,32,5,0,0,0,0,0,1,0,3
"SOUTH COTABATO, SURALLAH",71513,221.5143581,113,0,0,0,15,0,1,4,0,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,4,8,0,0,1,1,0,0,1,7
"SOUTH COTABATO, T'BOLI",70609,90.92048995,112,0,0,0,15,0,1,4,0,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,11,8,0,0,1,1,0,0,1,6
"SOUTH COTABATO, TAMPAKAN",34245,97.74192333,67,0,0,0,7,0,1,2,0,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,4,5,0,0,0,0,0,0,0,3
"SOUTH COTABATO, TANTANGAN",35825,172.0375695,69,0,0,0,7,0,1,3,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,29,5,0,0,0,0,0,0,0,3
"SOUTH COTABATO, TUPI",57779,225.0944973,97,0,0,0,12,0,0,3,2,0,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,21,7,0,0,2,1,0,0,0,5
"SOUTHERN LEYTE, ANAHAWAN",8032,156.6880086,24,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,0,0,0,0
"SOUTHERN LEYTE, BONTOC",28535,318.7935719,59,0,0,0,6,0,0,3,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,19,4,0,0,1,0,0,0,0,2
"SOUTHERN LEYTE, HINUNANGAN",27712,202.2874887,57,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,1,0,0,0,0,2
"SOUTHERN LEYTE, HINUNDAYAN",11610,216.9065339,31,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,24,2,0,0,0,0,0,0,0,1
"SOUTHERN LEYTE, LIBAGON",14283,127.6736844,36,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,9,2,0,0,1,0,0,0,0,1
"SOUTHERN LEYTE, LILOAN",22203,264.9884423,49,0,0,0,4,0,1,3,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,29,3,0,0,1,0,0,1,0,2
"SOUTHERN LEYTE, LIMASAWA",5831,824.9175819,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0
"SOUTHERN LEYTE, MAASIN CITY",79737,383.8891296,122,0,0,0,17,1,1,8,2,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,1,103,9,0,0,2,1,0,3,1,8
"SOUTHERN LEYTE, MACROHON",24583,390.1460877,53,0,0,0,5,0,0,5,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,28,4,0,0,1,0,0,0,0,2
"SOUTHERN LEYTE, MALITBOG",20104,236.3311922,46,0,0,0,4,0,0,6,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,23,3,0,0,1,0,0,1,0,1
"SOUTHERN LEYTE, PADRE BURGOS",10194,234.3995183,28,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,2,0,0,0,0,0,0,0,1
"SOUTHERN LEYTE, PINTUYAN",9911,216.435258,27,0,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,1,1
"SOUTHERN LEYTE, SAINT BERNARD",25252,315.5087164,54,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,6,4,0,0,1,0,0,0,0,2
"SOUTHERN LEYTE, SAN FRANCISCO",12084,204.0644949,32,0,0,0,2,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,43,2,0,0,1,0,0,0,0,1
"SOUTHERN LEYTE, SAN JUAN",14442,440.3657434,36,0,0,0,3,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,14,2,0,0,1,0,0,0,0,1
"SOUTHERN LEYTE, SAN RICARDO",9490,249.6550809,27,0,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,1,1
"SOUTHERN LEYTE, SILAGO",11163,56.71446476,30,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,2,0,0,1,0,0,0,0,1
"SOUTHERN LEYTE, SOGOD",39864,182.7488776,74,0,0,0,8,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,28,5,0,0,1,0,0,0,0,3
"SOUTHERN LEYTE, TOMAS OPPUS",15817,180.0835909,38,0,0,0,3,0,0,8,2,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,25,3,0,0,0,0,0,0,0,1
"SULTAN KUDARAT, BAGUMBAYAN",57133,84.16382404,96,0,0,0,12,0,0,4,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,28,7,0,0,1,0,0,1,0,5
"SULTAN KUDARAT, COLUMBIO",23675,41.05888516,51,0,0,0,5,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,5,4,0,0,0,1,0,0,0,2
"SULTAN KUDARAT, ESPERANZA",52731,188.6585778,91,0,0,0,11,0,1,6,1,0,1,5,0,0,0,3,0,0,0,3,6,2,0,0,0,10,6,0,0,1,1,0,0,0,4
"SULTAN KUDARAT, ISULAN",79277,198.069412,122,0,0,0,17,1,1,3,0,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,6,9,0,0,2,1,0,1,1,7
"SULTAN KUDARAT, KALAMANSIG",45263,96.55327267,82,0,0,0,9,0,1,4,0,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,11,6,0,0,0,0,0,0,0,4
"SULTAN KUDARAT, LAMBAYONG",60372,313.6583072,100,0,0,0,12,0,0,3,1,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,35,7,0,0,1,1,0,0,1,5
"SULTAN KUDARAT, LEBAK",77139,159.0674039,120,0,0,0,16,0,1,2,2,1,1,8,1,0,0,5,0,0,0,4,10,3,0,0,0,29,9,0,0,1,1,0,0,1,7
"SULTAN KUDARAT, LUTAYAN",51640,336.3194926,90,0,0,0,11,0,1,16,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,15,6,0,0,1,1,0,0,0,4
"SULTAN KUDARAT, PALIMBANG",78523,123.5020782,121,0,0,0,16,1,1,3,2,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,63,9,0,0,2,1,0,2,1,7
"SULTAN KUDARAT, PRESIDENT QUIRINO",33595,423.3271625,66,0,0,0,7,0,0,1,0,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,7,5,0,0,0,0,0,0,0,3
"SULTAN KUDARAT, SEN. NINOY AQUINO",35168,108.6641149,68,0,0,0,7,0,0,2,0,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,2,5,0,0,0,0,0,0,0,3
"SULTAN KUDARAT, TACURONG CITY",82546,530.3341366,126,0,0,0,17,1,1,2,1,1,1,9,1,0,0,5,0,0,0,4,10,4,0,0,0,15,9,0,0,1,1,0,1,0,8
"SULU, HADJI PANGLIMA TAHIL",6192,162.732245,20,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0
"SULU, INDANAN",85220,779.1767236,128,0,0,0,18,1,2,5,1,1,2,9,1,1,0,5,0,1,0,4,11,4,0,0,1,78,9,0,0,4,1,0,4,1,8
"SULU, JOLO",140307,21513.92577,184,0,0,0,31,1,4,10,1,1,3,17,1,1,7,9,1,5,1,8,19,6,0,1,1,104,13,2,0,6,5,1,8,6,15
"SULU, KALINGALAN CALUANG",30046,454.7354402,61,0,0,0,6,0,0,8,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,7,4,0,0,1,0,0,0,0,2
"SULU, LUGUS",21650,630.943477,48,0,0,0,4,0,0,3,3,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,27,3,0,0,1,0,0,1,1,1
"SULU, LUUK",58610,338.3451904,98,0,0,0,12,0,1,6,1,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,29,7,0,0,1,1,0,0,0,5
"SULU, MAIMBUNG",38092,862.382959,72,0,0,0,8,0,1,2,0,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,21,5,0,0,1,1,0,0,0,3
"SULU, OLD PANAMAO",49903,762.6061151,87,0,0,0,10,0,0,7,0,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,23,6,0,0,1,1,0,1,0,4
"SULU, PANDAMI",23527,403.1929617,51,0,0,0,5,0,0,7,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,30,4,0,0,1,0,0,1,1,2
"SULU, PANGLIMA ESTINO",35263,1065.102008,68,0,0,0,7,0,0,3,0,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,14,5,0,0,1,1,0,0,0,3
"SULU, PANGUTARAN",29571,142.3979102,60,0,0,0,6,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,0,0,0,0,0,2
"SULU, PARANG",65019,955.5495277,106,0,0,0,13,0,1,3,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,30,8,0,0,4,1,0,4,1,6
"SULU, PATA",20095,357.3804245,46,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,0,0,0,0,0,1
"SULU, PATIKUL",56805,452.282605,96,0,0,0,12,0,1,5,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,8,7,0,0,1,1,0,1,0,5
"SULU, SIASI",63518,664.4796945,104,0,0,0,13,0,1,10,0,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,12,7,0,0,1,1,0,1,1,6
"SULU, TALIPAO",85920,472.8940048,129,0,0,0,18,1,2,6,1,1,2,10,1,1,0,5,0,0,0,4,11,4,0,0,1,45,9,0,0,3,1,0,5,1,8
"SULU, TAPUL",17430,303.4640378,41,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,17,3,0,0,1,0,0,0,0,1
"SULU, TONGKIL",22502,163.2025515,49,0,0,0,4,0,0,6,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,7,3,0,0,0,0,0,0,0,2
"SURIGAO DEL NORTE, ALEGRIA",13369,168.298841,34,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,13,2,0,0,1,0,0,0,0,1
"SURIGAO DEL NORTE, BACUAG",13066,204.1439982,33,0,0,0,2,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,9,2,0,0,1,0,0,0,0,1
"SURIGAO DEL NORTE, BURGOS",3851,304.9372523,14,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0
"SURIGAO DEL NORTE, CLAVER",18258,53.84098213,42,0,0,0,3,0,0,3,4,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,30,3,0,0,2,0,0,1,0,1
"SURIGAO DEL NORTE, DAPA",22184,166.3110181,49,0,0,0,4,0,0,8,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,10,3,0,0,0,0,0,1,3,2
"SURIGAO DEL NORTE, DEL CARMEN",14892,117.0128796,37,0,0,0,3,0,0,5,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,26,3,0,0,0,1,0,1,1,1
"SURIGAO DEL NORTE, GENERAL LUNA",13385,325.2221945,34,0,0,0,2,0,0,8,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,17,2,0,0,0,0,0,1,3,1
"SURIGAO DEL NORTE, GIGAQUIT",18870,157.7405391,44,0,0,0,4,0,0,3,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,23,3,0,0,0,0,0,0,0,1
"SURIGAO DEL NORTE, MAINIT",23952,208.9543524,52,0,0,0,5,0,0,5,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,23,4,0,0,1,0,0,0,0,2
"SURIGAO DEL NORTE, MALIMONO",16883,156.0258083,40,0,0,0,3,0,0,6,4,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,50,3,0,0,0,0,0,0,1,1
"SURIGAO DEL NORTE, PILAR",8023,129.1373452,24,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,0,0,0,0,0,0,1,0
"SURIGAO DEL NORTE, PLACER",22743,254.8597935,50,0,0,0,4,0,0,4,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,15,3,0,0,1,0,0,0,0,2
"SURIGAO DEL NORTE, SAN BENITO",5275,89.41597956,17,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,1,0
"SURIGAO DEL NORTE, SAN FRANCISCO",12449,271.6265415,32,0,0,0,2,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,42,2,0,0,1,0,0,0,0,1
"SURIGAO DEL NORTE, SAN ISIDRO",6229,100.1216785,20,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,2,0
"SURIGAO DEL NORTE, SANTA MONICA",7916,392.3101643,23,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,0,0,1,0,0,0,1,0
"SURIGAO DEL NORTE, SISON",11276,163.1409057,30,0,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,1
"SURIGAO DEL NORTE, SOCORRO",18833,145.4597415,43,0,0,0,4,0,0,7,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,5,3,0,0,0,0,0,0,0,1
"SURIGAO DEL NORTE, SURIGAO CITY",132151,546.3836437,176,0,0,0,29,1,5,29,4,1,2,16,1,0,9,9,1,4,1,7,18,6,0,1,1,339,13,2,0,4,2,1,5,7,14
"SURIGAO DEL NORTE, TAGANA-AN",14199,172.3256056,35,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,11,2,0,0,0,0,0,0,0,1
"SURIGAO DEL NORTE, TUBOD",11664,309.2109906,31,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,1
"SURIGAO DEL SUR, BAROBO",40933,209.7142572,76,0,0,0,8,0,1,3,0,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,7,5,0,0,1,0,0,0,1,3
"SURIGAO DEL SUR, BAYABAS",7439,153.1708616,22,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,1,0,0,0,0
"SURIGAO DEL SUR, BISLIG CITY",102009,375.7551519,146,0,0,0,22,1,1,4,3,1,2,12,1,0,1,6,0,0,0,5,13,4,0,0,0,134,11,0,0,2,0,0,3,1,10
"SURIGAO DEL SUR, CAGWAIT",19899,98.86808886,45,0,0,0,4,0,0,3,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,24,3,0,0,1,0,0,0,0,1
"SURIGAO DEL SUR, CANTILAN",28659,155.9141826,59,0,0,0,6,0,0,5,2,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,24,4,0,0,1,1,0,0,0,2
"SURIGAO DEL SUR, CARMEN",10078,58.16305709,28,0,0,0,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,1
"SURIGAO DEL SUR, CARRASCAL",14283,44.76941296,36,0,0,0,3,0,0,4,5,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,62,2,0,0,1,0,0,0,0,1
"SURIGAO DEL SUR, CORTES",15913,191.853169,38,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,1,0,0,1,0,1
"SURIGAO DEL SUR, HINATUAN",37368,155.8771109,71,0,0,0,7,0,0,2,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,8,5,0,0,0,0,0,0,0,3
"SURIGAO DEL SUR, LANUZA",10788,46.31837832,29,0,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2,0,0,0,0,0,0,0,1
"SURIGAO DEL SUR, LIANGA",27006,189.775483,56,0,0,0,5,0,0,4,2,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,11,4,0,0,1,0,0,0,0,2
"SURIGAO DEL SUR, LINGIG",28269,123.7643809,58,0,0,0,6,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,11,4,0,0,0,0,0,1,0,2
"SURIGAO DEL SUR, MADRID",14957,127.3572024,37,0,0,0,3,0,0,8,3,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,50,3,0,0,0,0,0,0,0,1
"SURIGAO DEL SUR, MARIHATAG",17622,64.32062489,41,0,0,0,3,0,0,4,3,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,33,3,0,0,1,0,0,1,0,1
"SURIGAO DEL SUR, SAN AGUSTIN",19546,83.77790616,45,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,1,0,0,0,0,1
"SURIGAO DEL SUR, SAN MIGUEL",32737,79.40524584,65,0,0,0,6,0,0,2,2,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,6,5,0,0,0,0,0,0,0,2
"SURIGAO DEL SUR, TAGBINA",36595,123.6365867,70,0,0,0,7,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,10,5,0,0,1,0,0,0,0,3
"SURIGAO DEL SUR, TAGO",31342,106.1867373,63,0,0,0,6,0,0,2,1,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,27,4,0,0,1,0,0,0,0,2
"SURIGAO DEL SUR, TANDAG CITY",50459,127.8782482,88,0,0,0,10,0,0,3,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,22,6,0,0,1,1,0,1,0,4
"TARLAC, ANAO",10806,399.8505666,29,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,1,0,0,0,0,1
